Ê±¼ä,H2,CH4,C2H6,C2H4,C2H2,CO,CO2,O2,N2,×ÜÌþ
2015-10-28 23:48:34,11.7,1.9,0.0,0.0,0.0,189.0,463.5,471.0,,1.9
2015-10-29 07:48:45,12.4,0.0,0.0,0.4,0.0,187.7,458.1,467.6,,0.4
2015-10-29 19:48:32,11.0,1.9,0.6,0.4,0.0,187.9,460.6,467.9,,2.9
2015-10-29 23:48:42,12.0,0.0,0.0,0.3,0.4,188.6,458.7,467.3,,0.7
2015-10-30 03:48:40,12.3,0.0,0.9,0.0,0.0,187.1,456.6,466.0,,0.9
2015-10-30 07:48:30,12.3,0.0,0.0,0.2,0.0,187.9,458.3,469.0,,0.2
2015-10-30 23:48:37,10.8,0.0,0.0,0.3,0.4,185.3,451.4,462.1,,0.7
2015-10-31 15:48:25,11.5,0.0,0.0,0.4,0.0,187.7,452.1,464.7,,0.4
2015-11-01 19:48:17,11.2,2.0,0.0,0.0,0.5,186.0,451.5,464.7,,2.5
2015-11-01 23:48:16,11.0,1.0,0.4,0.3,0.4,189.1,457.2,472.4,,2.1
2015-11-02 03:48:29,11.4,2.4,0.6,0.3,0.4,187.7,452.9,469.7,,3.7
2015-11-02 11:48:29,12.6,0.0,0.0,0.3,0.5,190.4,459.8,475.3,,0.8
2015-11-02 15:48:29,11.6,0.0,0.0,0.3,0.0,189.2,456.9,470.9,,0.3
2015-11-02 19:48:11,11.6,0.0,0.0,0.3,0.3,188.1,453.5,468.0,,0.6
2015-11-02 23:48:11,11.4,0.0,0.0,0.3,0.0,187.0,452.0,467.5,,0.3
2015-11-03 07:48:22,11.4,0.0,0.0,0.4,0.3,189.6,456.4,472.6,,0.7
2015-11-03 15:48:14,10.5,0.0,0.0,0.2,0.3,187.3,451.7,466.8,,0.5
2015-11-03 23:48:22,11.3,0.0,0.0,0.3,0.0,190.5,460.3,475.5,,0.3
2015-11-04 03:48:21,10.0,0.0,0.0,0.4,0.0,188.6,454.3,470.0,,0.4
2015-11-04 07:48:21,11.0,0.0,0.0,0.5,0.6,187.9,455.6,471.3,,1.1
2015-11-04 19:48:08,11.2,0.0,0.0,0.3,0.4,181.2,446.3,452.8,,0.7
2015-11-05 03:48:01,11.2,2.4,0.0,0.0,0.2,187.9,454.3,469.1,,2.6
2015-11-05 15:48:04,11.4,0.0,0.0,0.3,0.0,188.9,454.9,471.2,,0.3
2015-11-05 19:48:00,12.3,2.5,0.6,0.4,0.7,190.3,457.2,473.7,,4.2
2015-11-05 23:48:13,11.2,2.5,0.0,0.0,0.6,189.1,455.2,473.1,,3.1
2015-11-06 03:48:12,12.1,3.0,0.9,0.6,0.6,190.5,454.7,474.3,,5.1
2015-11-06 19:48:10,11.7,0.0,0.0,0.2,0.0,189.9,449.3,474.9,,0.2
