Ê±¼ä,H2,CH4,C2H6,C2H4,C2H2,CO,CO2,O2,N2,×ÜÌþ
2015-10-28 03:47:14,28.1,0.0,0.0,0.3,0.3,201.4,493.1,1107.1,,0.6
2015-10-28 15:47:14,28.1,0.0,0.0,0.3,0.3,201.4,493.1,1107.1,,0.6
2015-10-28 19:47:02,28.9,0.0,0.0,0.4,0.2,200.1,486.8,1099.1,,0.6
2015-10-28 23:47:17,27.8,0.0,0.0,0.4,0.5,201.7,491.2,1112.1,,0.9
2015-10-29 07:47:15,28.2,0.0,0.0,0.2,0.0,203.6,489.2,1121.6,,0.2
2015-10-29 15:47:07,27.3,0.0,0.9,0.0,0.3,201.7,487.4,1108.7,,1.2
2015-10-29 23:47:09,28.5,0.0,0.0,0.3,0.5,202.3,492.9,1112.3,,0.8
2015-10-30 03:46:50,29.3,0.0,0.7,0.0,0.4,201.1,485.2,1105.9,,1.1
2015-10-30 07:47:01,28.3,0.0,0.0,0.3,0.5,201.5,487.6,1109.5,,0.8
2015-10-30 15:47:04,27.9,0.0,0.0,0.2,0.4,199.5,483.1,1102.6,,0.6
2015-10-30 19:46:48,27.1,0.0,0.0,0.3,0.7,201.2,485.0,1111.1,,1.0
2015-10-30 23:47:02,28.4,0.0,0.0,0.3,0.5,202.4,484.5,1116.2,,0.8
2015-10-31 03:46:43,29.8,0.0,0.0,0.3,0.5,201.5,483.2,1118.6,,0.8
2015-10-31 11:47:06,28.7,0.0,0.0,0.5,0.0,202.0,489.2,1117.7,,0.5
2015-11-01 03:46:38,28.1,0.0,0.0,0.3,0.0,202.1,483.6,1122.4,,0.3
2015-11-01 19:46:52,28.9,0.0,0.0,0.2,0.6,200.9,482.2,1111.2,,0.8
2015-11-01 23:46:46,27.6,0.5,0.5,0.4,0.3,203.1,487.9,1118.1,,1.7
2015-11-02 03:46:39,27.8,0.0,0.0,0.4,0.6,201.4,483.0,1115.2,,1.0
2015-11-02 11:46:34,28.4,0.0,0.5,0.0,0.0,201.3,482.3,1119.1,,0.5
2015-11-02 19:46:55,27.6,0.0,0.0,0.4,0.0,200.6,484.7,1115.3,,0.4
2015-11-03 03:46:43,28.1,0.0,0.0,0.2,0.5,202.8,484.3,1125.0,,0.7
2015-11-03 07:46:33,27.7,0.0,0.0,0.3,0.4,202.6,485.2,1127.3,,0.7
2015-11-03 15:46:51,27.3,0.0,0.0,0.4,0.3,201.5,483.3,1113.9,,0.7
2015-11-03 19:46:47,26.5,0.5,0.4,0.4,0.3,201.0,485.3,1112.5,,1.6
2015-11-04 03:46:32,28.1,0.0,0.0,0.3,0.6,202.3,488.9,1123.5,,0.9
2015-11-04 07:46:28,29.2,0.0,0.0,0.5,0.5,203.3,488.4,1125.1,,1.0
2015-11-04 11:46:40,27.4,0.0,0.0,0.4,0.0,202.4,486.2,1123.4,,0.4
2015-11-04 19:46:31,26.8,0.0,0.0,0.3,0.0,200.4,487.0,1109.5,,0.3
2015-11-05 03:46:20,26.9,0.0,0.0,0.4,0.3,202.0,489.5,1120.8,,0.7
2015-11-05 11:46:48,27.2,0.0,0.0,0.6,0.3,202.5,486.7,1125.5,,0.9
2015-11-05 19:46:40,31.1,0.0,0.0,0.3,0.4,203.3,487.7,1129.5,,0.7
2015-11-05 23:46:35,29.2,0.0,0.0,0.4,0.6,202.2,485.6,1128.9,,1.0
2015-11-06 03:46:29,28.9,0.0,0.0,0.3,0.6,204.7,488.8,1143.1,,0.9
2015-11-06 07:46:23,27.9,0.0,0.0,0.5,0.4,205.7,488.4,1143.8,,0.9
2015-11-06 15:46:22,27.4,0.0,1.0,0.0,0.3,203.2,480.1,1132.7,,1.3
2015-11-06 23:46:21,28.1,0.0,0.0,0.3,0.5,204.7,481.8,1144.0,,0.8
2015-11-07 11:46:20,27.9,0.0,0.0,0.4,0.3,202.8,479.3,1136.2,,0.7
2015-11-07 19:46:18,28.8,0.0,0.0,0.3,0.4,204.6,482.4,1137.1,,0.7
2015-11-07 23:46:29,28.7,0.0,0.0,0.4,0.4,205.6,486.1,1142.5,,0.8
2015-11-08 03:46:12,29.0,0.0,1.0,0.0,0.0,205.2,483.8,1144.2,,1.0
2015-11-08 07:46:27,28.5,0.6,0.6,0.2,0.0,205.2,483.7,1143.7,,1.4
2015-11-08 11:46:17,29.1,0.0,0.0,0.3,0.6,202.4,476.7,1136.0,,0.9
2015-11-08 15:46:25,27.6,0.0,0.0,0.4,0.4,202.7,478.5,1139.0,,0.8
2015-11-08 23:46:14,27.9,0.0,0.0,0.5,0.3,203.3,477.9,1133.3,,0.8
2015-11-09 03:46:26,28.5,0.0,0.0,0.3,0.5,206.0,481.4,1144.9,,0.8
2015-11-09 23:46:03,27.0,0.8,0.0,0.0,0.0,203.4,475.1,1129.5,,0.8
