Ê±¼ä,H2,CH4,C2H6,C2H4,C2H2,CO,CO2,O2,N2,×ÜÌþ
2015-10-29 07:23:26,2.6,0.0,0.0,0.2,0.6,131.6,416.1,847.2,,0.8
2015-10-29 19:23:32,3.8,0.0,0.0,1.0,0.7,130.9,416.9,843.4,,1.7
2015-10-29 23:23:18,3.5,0.0,0.0,0.2,0.4,131.3,415.3,844.4,,0.6
2015-10-30 07:23:13,2.3,0.0,0.0,0.5,0.5,130.5,412.4,845.1,,1.0
2015-10-30 23:23:13,2.0,0.0,0.0,0.5,1.1,130.5,414.6,847.8,,1.6
2015-10-31 03:23:23,2.7,0.0,0.0,0.5,0.5,131.6,416.2,853.8,,1.0
2015-10-31 11:23:16,3.6,0.0,0.0,0.7,0.9,132.4,414.6,853.6,,1.6
2015-10-31 19:23:11,2.0,0.0,0.7,0.0,0.8,131.2,413.7,848.6,,1.5
2015-10-31 23:23:07,2.6,0.0,0.0,0.7,0.0,131.1,411.4,845.0,,0.7
2015-11-01 07:23:27,2.7,0.0,0.0,0.4,0.4,132.3,416.9,859.9,,0.8
2015-11-01 19:23:14,2.4,0.0,0.0,0.4,0.7,130.9,413.4,850.3,,1.1
2015-11-02 11:23:25,1.9,0.0,0.0,0.5,0.4,131.2,410.4,849.6,,0.9
2015-11-02 15:22:55,1.8,0.0,0.0,0.7,0.3,130.1,412.4,848.2,,1.0
2015-11-02 19:23:20,2.2,0.0,0.0,0.3,0.9,131.3,415.4,853.2,,1.2
2015-11-03 11:22:50,2.4,0.0,0.0,0.7,0.7,131.8,415.2,856.7,,1.4
2015-11-04 03:22:56,2.2,0.0,0.0,0.5,0.8,131.3,415.5,856.3,,1.3
2015-11-04 11:23:04,1.8,0.0,0.0,0.4,0.5,126.5,412.2,848.3,,0.9
2015-11-04 19:22:53,2.5,0.0,0.0,0.5,0.4,131.4,417.0,854.3,,0.9
2015-11-04 23:22:48,2.4,0.0,0.0,0.3,0.4,133.3,423.9,868.7,,0.7
2015-11-05 07:22:37,2.3,0.0,0.0,0.5,0.0,131.6,417.5,857.9,,0.5
2015-11-05 11:22:38,2.7,0.0,0.9,0.0,0.5,131.1,415.8,854.9,,1.4
2015-11-05 19:23:03,2.3,0.0,0.0,0.4,1.2,132.1,416.2,857.8,,1.6
2015-11-06 11:22:39,3.2,0.0,0.0,0.3,0.6,135.4,419.1,877.8,,0.9
2015-11-06 15:22:33,3.3,0.0,0.0,0.3,0.7,134.0,419.9,879.1,,1.0
2015-11-07 07:22:55,1.9,0.0,0.0,0.5,0.6,134.5,416.6,0.0,,1.1
2015-11-07 19:22:27,2.2,0.0,0.0,0.5,0.6,133.6,416.2,874.8,,1.1
